plot_lctn,sgg_cd,emd_cd,plot_gbn,bun,ji,bd_rgst_pk,dstrct_gbn_cd,dstrct_gbn_nm,dstrct_cd,dstrct_nm,etc_dstrct_nm,crtn_day
서울특별시 영등포구 신길동 205-16번지,11560,13200,0,205,16,11560-100268648,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20210928
서울특별시 영등포구 신길동 205-194번지,11560,13200,0,205,194,11560-21399,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-195번지,11560,13200,0,205,195,11560-21400,1,용도지역코드,1020,일반주거지역,일반주거지역,20170425
서울특별시 영등포구 신길동 205-196번지,11560,13200,0,205,196,11560-21401,1,용도지역코드,1020,일반주거지역,일반주거지역,20201102
서울특별시 영등포구 신길동 205-197번지,11560,13200,0,205,197,11560-21402,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-198번지,11560,13200,0,205,198,11560-21403,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20210408
서울특별시 영등포구 신길동 205-199번지,11560,13200,0,205,199,11560-21404,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-199번지,11560,13200,0,205,199,11560-21404,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 신길동 205-211번지,11560,13200,0,205,211,11560-21405,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-212번지,11560,13200,0,205,212,11560-21406,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20170728
서울특별시 영등포구 신길동 205-214번지,11560,13200,0,205,214,11560-21407,1,용도지역코드,1020,일반주거지역,일반주거지역,20201117
서울특별시 영등포구 신길동 205-216번지,11560,13200,0,205,216,11560-21408,1,용도지역코드,1020,일반주거지역,일반주거지역,20221129
서울특별시 영등포구 신길동 205-218번지,11560,13200,0,205,218,11560-21409,2,용도지구코드,,,주차장정비지구,20221202
서울특별시 영등포구 신길동 205-218번지,11560,13200,0,205,218,11560-21409,1,용도지역코드,1020,일반주거지역,일반주거지역,20221202
서울특별시 영등포구 신길동 205-220번지,11560,13200,0,205,220,11560-21410,1,용도지역코드,1020,일반주거지역,일반주거지역,20171118
서울특별시 영등포구 신길동 205-220번지,11560,13200,0,205,220,11560-21410,2,용도지구코드,,,주차장정비지구,20171118
서울특별시 영등포구 신길동 205-227번지,11560,13200,0,205,227,11560-21411,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 신길동 205-227번지,11560,13200,0,205,227,11560-21411,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-228번지,11560,13200,0,205,228,11560-21412,1,용도지역코드,1020,일반주거지역,일반주거지역,20200526
서울특별시 영등포구 신길동 205-244번지,11560,13200,0,205,244,11560-21413,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-244번지,11560,13200,0,205,244,11560-21413,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 신길동 205-246번지,11560,13200,0,205,246,11560-21414,1,용도지역코드,1020,일반주거지역,일반주거지역,20231207
서울특별시 영등포구 신길동 205-31번지,11560,13200,0,205,31,11560-100230154,1,용도지역코드,UQA123,제3종일반주거지역,제3종일반주거지역,20200427
서울특별시 영등포구 신길동 205-31번지,11560,13200,0,205,31,11560-100230154,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20200427
서울특별시 영등포구 신길동 205-31번지,11560,13200,0,205,31,11560-100230154,1,용도지역코드,UQA001,도시지역,도시지역,20200427
서울특별시 영등포구 신길동 205-3번지,11560,13200,0,205,3,11560-21334,1,용도지역코드,1020,일반주거지역,일반주거지역,20230628
서울특별시 영등포구 신길동 205-40번지,11560,13200,0,205,40,11560-21346,1,용도지역코드,1020,일반주거지역,일반주거지역,20200619
서울특별시 영등포구 신길동 205-44번지,11560,13200,0,205,44,11560-21347,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 신길동 205-44번지,11560,13200,0,205,44,11560-21347,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-45번지,11560,13200,0,205,45,11560-21348,1,용도지역코드,1020,일반주거지역,일반주거지역,20230803
서울특별시 영등포구 신길동 205-48번지,11560,13200,0,205,48,11560-21349,1,용도지역코드,1020,일반주거지역,일반주거지역,20211012
서울특별시 영등포구 신길동 205-4번지,11560,13200,0,205,4,11560-100197016,2,용도지구코드,,,주차장정비지구,20180825
서울특별시 영등포구 신길동 205-4번지,11560,13200,0,205,4,11560-100197016,1,용도지역코드,1020,일반주거지역,일반주거지역,20180825
서울특별시 영등포구 신길동 205-55번지,11560,13200,0,205,55,11560-21351,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20170728
서울특별시 영등포구 신길동 205-61번지,11560,13200,0,205,61,11560-21352,1,용도지역코드,1020,일반주거지역,일반주거지역,20230414
서울특별시 영등포구 신길동 205-63번지,11560,13200,0,205,63,11560-21353,1,용도지역코드,1020,일반주거지역,일반주거지역,20180501
서울특별시 영등포구 신길동 205-64번지,11560,13200,0,205,64,11560-21354,1,용도지역코드,1020,일반주거지역,일반주거지역,20170412
서울특별시 영등포구 신길동 205-65번지,11560,13200,0,205,65,11560-21355,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 신길동 205-65번지,11560,13200,0,205,65,11560-21355,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-67번지,11560,13200,0,205,67,11560-21356,1,용도지역코드,1020,일반주거지역,일반주거지역,20171118
서울특별시 영등포구 신길동 205-69번지,11560,13200,0,205,69,11560-21357,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-70번지,11560,13200,0,205,70,11560-21358,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-71번지,11560,13200,0,205,71,11560-21359,1,용도지역코드,1020,일반주거지역,일반주거지역,20171118
서울특별시 영등포구 신길동 205-78번지,11560,13200,0,205,78,11560-21360,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20230316
서울특별시 영등포구 신길동 205-78번지,11560,13200,0,205,78,11560-21360,2,용도지구코드,,,주차장정비지구,20230316
서울특별시 영등포구 신길동 205-81번지,11560,13200,0,205,81,11560-21361,1,용도지역코드,1020,일반주거지역,일반주거지역,20181005
서울특별시 영등포구 신길동 205-82번지,11560,13200,0,205,82,11560-21362,1,용도지역코드,1020,일반주거지역,일반주거지역,20170606
서울특별시 영등포구 신길동 205-84번지,11560,13200,0,205,84,11560-21363,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-84번지,11560,13200,0,205,84,11560-21363,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 신길동 205-85번지,11560,13200,0,205,85,11560-21364,1,용도지역코드,1020,일반주거지역,일반주거지역,20171205
서울특별시 영등포구 신길동 205-8번지,11560,13200,0,205,8,11560-21337,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20170209
서울특별시 영등포구 신길동 205-8번지,11560,13200,0,205,8,11560-21337,2,용도지구코드,UDA100,재정비촉진지구,재정비촉진지구,20170209
서울특별시 영등포구 신길동 205-96번지,11560,13200,0,205,96,11560-21365,1,용도지역코드,1020,일반주거지역,일반주거지역,20181204
서울특별시 영등포구 신길동 205-97번지,11560,13200,0,205,97,11560-21366,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20170728
서울특별시 영등포구 신길동 205-98번지,11560,13200,0,205,98,11560-21367,1,용도지역코드,1020,일반주거지역,일반주거지역,20201215
서울특별시 영등포구 신길동 205-99번지,11560,13200,0,205,99,11560-21368,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 205-9번지,11560,13200,0,205,9,11560-21338,1,용도지역코드,1020,일반주거지역,일반주거지역,20171013
서울특별시 영등포구 신길동 205번지,11560,13200,0,205,0,11560-21333,1,용도지역코드,1020,일반주거지역,일반주거지역,20170617
서울특별시 영등포구 신길동 206-10번지,11560,13200,0,206,10,11560-21420,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 206-11번지,11560,13200,0,206,11,11560-21421,1,용도지역코드,1020,일반주거지역,일반주거지역,20191011
서울특별시 영등포구 신길동 206-12번지,11560,13200,0,206,12,11560-21422,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 206-13번지,11560,13200,0,206,13,11560-21423,1,용도지역코드,1020,일반주거지역,일반주거지역,20200902
서울특별시 영등포구 신길동 206-14번지,11560,13200,0,206,14,11560-21424,1,용도지역코드,1020,일반주거지역,일반주거지역,20171019
서울특별시 영등포구 신길동 206-22번지,11560,13200,0,206,22,11560-21425,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 206-24번지,11560,13200,0,206,24,11560-21426,2,용도지구코드,UDA100,재정비촉진지구,재정비촉진지구,20220819
서울특별시 영등포구 신길동 206-24번지,11560,13200,0,206,24,11560-21426,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20220819
서울특별시 영등포구 신길동 206-25번지,11560,13200,0,206,25,11560-21427,1,용도지역코드,1020,일반주거지역,일반주거지역,20170225
서울특별시 영등포구 신길동 206-2번지,11560,13200,0,206,2,11560-21415,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 206-3번지,11560,13200,0,206,3,11560-21416,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 206-4번지,11560,13200,0,206,4,11560-21417,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 206-6번지,11560,13200,0,206,6,11560-21418,1,용도지역코드,1020,일반주거지역,일반주거지역,20170603
서울특별시 영등포구 신길동 206-7번지,11560,13200,0,206,7,11560-21419,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 207-10번지,11560,13200,0,207,10,11560-21434,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 207-12번지,11560,13200,0,207,12,11560-21435,1,용도지역코드,1020,일반주거지역,일반주거지역,20210910
서울특별시 영등포구 신길동 207-13번지,11560,13200,0,207,13,11560-21436,2,용도지구코드,,,주차장정비지구,20170706
서울특별시 영등포구 신길동 207-13번지,11560,13200,0,207,13,11560-21436,1,용도지역코드,1020,일반주거지역,일반주거지역,20170706
서울특별시 영등포구 신길동 207-14번지,11560,13200,0,207,14,11560-21437,1,용도지역코드,1020,일반주거지역,일반주거지역,20190413
서울특별시 영등포구 신길동 207-16번지,11560,13200,0,207,16,11560-21438,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 207-19번지,11560,13200,0,207,19,11560-21440,1,용도지역코드,1020,일반주거지역,일반주거지역,20170606
서울특별시 영등포구 신길동 207-1번지,11560,13200,0,207,1,11560-21428,1,용도지역코드,1020,일반주거지역,일반주거지역,20201208
서울특별시 영등포구 신길동 207-21번지,11560,13200,0,207,21,11560-21441,1,용도지역코드,1020,일반주거지역,일반주거지역,20170325
서울특별시 영등포구 신길동 207-23번지,11560,13200,0,207,23,11560-21442,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 207-23번지,11560,13200,0,207,23,11560-21442,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 신길동 207-24번지,11560,13200,0,207,24,11560-21443,1,용도지역코드,1020,일반주거지역,일반주거지역,20170307
서울특별시 영등포구 신길동 207-24번지,11560,13200,0,207,24,11560-21443,2,용도지구코드,,,주차장정비지구,20170307
서울특별시 영등포구 신길동 207-26번지,11560,13200,0,207,26,11560-21444,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
