carpark_nm,carpark_gbn,carpark_type,slots,lon,lat
여의동 03구역,거주자우선,구간,,126.938186587549,37.5189105683136
여의동 03구역,거주자우선,구간,,126.938206394359,37.5188970636313
여의동 03구역,거주자우선,구간,,126.938220547117,37.5188813034805
여의동 03구역,거주자우선,구간,,126.938240353914,37.5188677987924
여의동 03구역,거주자우선,구간,,126.938248852616,37.5188497831739
여의동 03구역,거주자우선,구간,,126.938271489204,37.5188340274522
여의동 03구역,거주자우선,구간,,126.938282812132,37.5188205183226
여의동 03구역,거주자우선,구간,,126.938302622611,37.5188025086103
여의동 03구역,거주자우선,구간,,126.938316775331,37.5187867484477
여의동 03구역,거주자우선,구간,,126.938333755991,37.51877098976
여의동 03구역,거주자우선,구간,,126.938345077046,37.5187597331311
여의동 03구역,거주자우선,구간,,126.938350734792,37.5187574835765
여의동 03구역,거주자우선,구간,,126.93837054709,37.5187372213457
여의동 03구역,거주자우선,구간,,126.938390359377,37.5187169591115
여의동 03구역,거주자우선,구간,,126.938404513914,37.5186989464314
여의동 03구역,거주자우선,구간,,126.938418662891,37.5186876912701
여의동 03구역,거주자우선,구간,,126.938429987621,37.5186719296192
여의동 03구역,거주자우선,구간,,126.937762196409,37.5191491112636
여의동 03구역,거주자우선,구간,,126.93778766115,37.5191333571257
여의동 03구역,거주자우선,구간,,126.937798986081,37.5191175955366
여의동 03구역,거주자우선,구간,,126.937815966926,37.5191018369243
여의동 03구역,거주자우선,구간,,126.937830119805,37.5190860768211
여의동 03구역,거주자우선,구간,,126.937841444719,37.5190703152278
여의동 03구역,거주자우선,구간,,126.937855599455,37.5190523026147
여의동 03구역,거주자우선,구간,,126.937866924359,37.5190365410189
여의동 03구역,거주자우선,구간,,126.937878249258,37.519020779422
여의동 03구역,거주자우선,구간,,126.937889572286,37.5190072703307
여의동 03구역,거주자우선,구간,,126.937903723265,37.518993762725
여의동 03구역,거주자우선,구간,,126.937915046284,37.5189802536312
여의동 03구역,거주자우선,구간,,126.937932023341,37.5189690000153
여의동 03구역,거주자우선,구간,,126.93794900599,37.5189509888767
여의동 03구역,거주자우선,구간,,126.937957501041,37.518937478293
여의동 03구역,거주자우선,구간,,126.937971651994,37.518923970679
여의동 03구역,거주자우선,구간,,126.937994284935,37.5189127200242
여의동 03구역,거주자우선,구간,,126.938011265692,37.5188969613832
여의동 03구역,거주자우선,구간,,126.93802542408,37.5188744437356
여의동 03구역,거주자우선,구간,,126.938045236497,37.5188541815598
여의동 03구역,거주자우선,구간,,126.938059387419,37.5188406739351
여의동 03구역,거주자우선,구간,,126.93807071411,37.5188226598124
여의동 03구역,거주자우선,구간,,126.93809052464,37.5188046501357
여의동 03구역,거주자우선,구간,,126.938101849457,37.5187888885166
여의동 03구역,거주자우선,구간,,126.938118832023,37.518770877353
여의동 03구역,거주자우선,구간,,126.938141470474,37.5187528691491
여의동 03구역,거주자우선,구간,,126.938161277251,37.5187393644739
여의동 03구역,거주자우선,구간,,126.938181093312,37.5187145972612
여의동 03구역,거주자우선,구간,,126.938189586437,37.518703339167
여의동 03구역,거주자우선,구간,,126.938203737304,37.5186898315246
여의동 03구역,거주자우선,구간,,126.938217890023,37.5186740713736
여의동 03구역,거주자우선,구간,,126.938237698622,37.5186583141786
여의동 03구역,거주자우선,구간,,126.938243365646,37.5186448020947
여의동 03구역,거주자우선,구간,,126.938257518348,37.5186290419389
여의동 03구역,거주자우선,구간,,126.938280154868,37.5186132862148
여의동 03구역,거주자우선,구간,,126.937680183661,37.519151320527
여의동 03구역,거주자우선,구간,,126.937694334705,37.5191378129468
여의동 03구역,거주자우선,구간,,126.937705661528,37.5191197988601
여의동 03구역,거주자우선,구간,,126.937725470353,37.5191040417523
여의동 03구역,거주자우선,구간,,126.937742453081,37.5190860306439
여의동 03구역,거주자우선,구간,,126.937759435802,37.519068019533
여의동 03구역,거주자우선,구간,,126.937773592427,37.519047754423
여의동 03구역,거주자우선,구간,,126.937787741564,37.5190364993381
여의동 03구역,거주자우선,구간,,126.937801896306,37.5190184867313
여의동 03구역,거주자우선,구간,,126.937821703215,37.5190049821138
여의동 03구역,거주자우선,구간,,126.93783302625,37.5189914730279
여의동 03구역,거주자우선,구간,,126.937850003322,37.5189802194238
여의동 03구역,거주자우선,구간,,126.937866984125,37.5189644608038
여의동 03구역,거주자우선,구간,,126.937886792875,37.5189487036685
여의동 03구역,거주자우선,구간,,126.93789811589,37.5189351945762
여의동 03구역,거주자우선,구간,,126.937909438901,37.5189216854827
여의동 03구역,거주자우선,구간,,126.937929245764,37.5189081808469
여의동 03구역,거주자우선,구간,,126.937943398582,37.5188924207295
여의동 03구역,거주자우선,구간,,126.937960381211,37.518874409589
여의동 03구역,거주자우선,구간,,126.937971706066,37.5188586479827
여의동 03구역,거주자우선,구간,,126.937988686816,37.5188428893448
여의동 03구역,거주자우선,구간,,126.938002835882,37.5188316342337
여의동 03구역,거주자우선,구간,,126.938016986807,37.518818126614
여의동 03구역,거주자우선,구간,,126.938033969401,37.5188001154627
여의동 03구역,거주자우선,구간,,126.938053779934,37.518782105792
여의동 03구역,거주자우선,구간,,126.938065106617,37.5187640916696
여의동 03구역,거주자우선,구간,,126.938076429572,37.5187505825597
여의동 03구역,거주자우선,구간,,126.938101897833,37.5187303233392
여의동 03구역,거주자우선,구간,,126.938121708331,37.5187123136569
여의동 03구역,거주자우선,구간,,126.938130205184,37.5186965505533
여의동 03구역,거주자우선,구간,,126.938150011948,37.5186830458799
여의동 03구역,거주자우선,구간,,126.938164160959,37.518671790749
여의동 03구역,거주자우선,구간,,126.938175483883,37.5186582816294
여의동 03구역,거주자우선,구간,,126.938192466402,37.5186402704547
여의동 03구역,거주자우선,구간,,126.938206619114,37.518624510305
여의동 03구역,거주자우선,구간,,126.938226429559,37.5186065006048
여의동 03구역,거주자우선,구간,,126.938243408342,37.5185929944364
여의동 03구역,거주자우선,구간,,126.938254731239,37.518579485309
여의동 03구역,거주자우선,구간,,126.938271706299,37.5185704841502
여의동 03구역,거주자우선,구간,,126.938283029188,37.51855697502
여의동 03구역,거주자우선,구간,,126.93757277743,37.5190836885773
여의동 03구역,거주자우선,구간,,126.937586930356,37.5190679285032
여의동 03구역,거주자우선,구간,,126.937606741067,37.5190499189085
여의동 03구역,거주자우선,구간,,126.937618064148,37.5190364098433
여의동 03구역,거주자우선,구간,,126.937632215181,37.5190229022703
여의동 03구역,거주자우선,구간,,126.937652025869,37.5190048926679
여의동 03구역,거주자우선,구간,,126.937666178764,37.518989132584
여의동 03구역,거주자우선,구간,,126.937688819263,37.518968871961
여의동 03구역,거주자우선,구간,,126.937705800097,37.5189531133641
여의동 03구역,거주자우선,구간,,126.937714298937,37.5189350977845
여의동 03구역,거주자우선,구간,,126.93773693192,37.518923847179
여의동 03구역,거주자우선,구간,,126.937753912734,37.5189080885751
여의동 03구역,거주자우선,구간,,126.937773723362,37.5188900789519
여의동 03구역,거주자우선,구간,,126.937790702291,37.5188765728493
여의동 03구역,거주자우선,구간,,126.937802029052,37.5188585587525
여의동 03구역,거주자우선,구간,,126.937824669474,37.518838298103
여의동 03구역,거주자우선,구간,,126.937850132228,37.5188247964574
여의동 03구역,거주자우선,구간,,126.937864292519,37.5188000263221
여의동 03구역,거주자우선,구간,,126.937884104959,37.5187797641731
여의동 03구역,거주자우선,구간,,126.93790956955,37.5187640100078
여의동 03구역,거주자우선,구간,,126.937929383834,37.5187414953443
여의동 03구역,거주자우선,구간,,126.937949190646,37.5187279907047
여의동 03구역,거주자우선,구간,,126.937969003045,37.5187077285412
여의동 03구역,거주자우선,구간,,126.937980331602,37.5186874619199
여의동 03구역,거주자우선,구간,,126.93800013839,37.5186739572716
여의동 03구역,거주자우선,구간,,126.938008637128,37.5186559416698
여의동 03구역,거주자우선,구간,,126.938025615961,37.5186424355329
여의동 03구역,거주자우선,구간,,126.938039763121,37.5186334329238
여의동 03구역,거주자우선,구간,,126.938051082337,37.5186244288297
여의동 03구역,거주자우선,구간,,126.938065235076,37.5186086686969
여의동 03구역,거주자우선,구간,,126.938073728205,37.5185974106109
여의동 03구역,거주자우선,구간,,126.938087877213,37.518586155489
여의동 03구역,거주자우선,구간,,126.938107683955,37.5185726508224
여의동 03구역,거주자우선,구간,,126.938119012454,37.5185523841872
여의동 03구역,거주자우선,구간,,126.938135991243,37.5185388780342
여의동 03구역,거주자우선,구간,,126.938141656417,37.5185276184619
여의동 03구역,거주자우선,구간,,126.938152973745,37.5185208668648
여의동 03구역,거주자우선,구간,,126.938169950663,37.5185096132137
여의동 03구역,거주자우선,구간,,126.938186929434,37.5184961070532
여의동 03구역,거주자우선,구간,,126.93820956407,37.5184826038492
양평1동 01구역,거주자우선,구간,,126.88667415418,37.5272291712852
양평1동 01구역,거주자우선,구간,,126.886671380439,37.5271931285634
양평1동 01구역,거주자우선,구간,,126.886651661002,37.5271413020526
양평1동 01구역,거주자우선,구간,,126.886637604923,37.5270849759666
양평1동 01구역,거주자우선,구간,,126.884077034284,37.5258999258293
양평1동 01구역,거주자우선,구간,,126.884150581726,37.5258909879785
양평1동 01구역,거주자우선,구간,,126.885751705058,37.5256594134835
양평1동 01구역,거주자우선,구간,,126.885712077572,37.5256807739344
양평1동 01구역,거주자우선,구간,,126.885661152715,37.5256919871659
양평1동 01구역,거주자우선,구간,,126.885610234722,37.5256986953735
양평1동 01구역,거주자우선,구간,,126.885522539733,37.5257121254302
양평1동 01구역,거주자우선,구간,,126.885423531891,37.5257255444474
양평1동 01구역,거주자우선,구간,,126.885327352219,37.5257389661275
양평1동 01구역,거주자우선,구간,,126.885780000825,37.5256504308346
양평1동 01구역,거주자우선,개별,,126.884926176011,37.525459265389
양평1동 01구역,거주자우선,구간,,126.885010641561,37.5257071231352
양평1동 01구역,거주자우선,구간,,126.885058745233,37.5256914024301
양평1동 01구역,거주자우선,구간,,126.885126635947,37.5256824584656
양평1동 01구역,거주자우선,구간,,126.885197351396,37.5256757697122
양평1동 01구역,거주자우선,구간,,126.885265248979,37.525662320666
양평1동 01구역,거주자우선,구간,,126.885319002078,37.5256511103515
양평1동 01구역,거주자우선,구간,,126.885369926957,37.5256398972674
양평1동 01구역,거주자우선,구간,,126.885423669689,37.5256354444082
양평1동 01구역,거주자우선,구간,,126.885480250946,37.5256242367638
양평1동 01구역,거주자우선,구간,,126.8855311689,37.5256175286121
양평1동 01구역,거주자우선,구간,,126.885582093726,37.5256063154365
양평1동 01구역,거주자우선,구간,,126.885633011659,37.5255996072409
양평1동 01구역,거주자우선,구간,,126.885010731453,37.5256485581106
양평1동 01구역,거주자우선,구간,,126.885072976096,37.5256328511666
양평1동 01구역,거주자우선,구간,,126.885180458125,37.5256261981948
양평1동 01구역,거주자우선,구간,,126.885123897546,37.5256238906896
양평1동 01구역,거주자우선,구간,,126.885239874513,37.5256104884131
양평1동 01구역,거주자우선,구간,,126.88529645233,37.5256015333577
양평1동 01구역,거주자우선,구간,,126.885355875568,37.5255813185155
양평1동 01구역,거주자우선,구간,,126.885406783168,37.5255813679205
양평1동 01구역,거주자우선,구간,,126.885466192586,37.5255701630268
